word,meaning,pos,language_id,meaning_language_id,dictionary_id,
ಕನಕಮುನೀಶ್ವರ ,ಕನಕವೃಷ್ಟಿ ಮಾಡಿದ ಮುನೀಶ್ವರ-ವಿದ್ಯಾರಣ್ಯ,NULL,1,1,6,
ಕನಕಮೃಗ ,ಕಾಂಚನ ಮೃಗ,NULL,1,1,6,
ಕನಕವಕ್ಕಿ ,ಗರುಡ,NULL,1,1,6,
ಕನಕವಸನ ,ಚಿನ್ನದಂತೆ ಪ್ರಕಾಶಮಾನವಾದ ಪೀತಾಂಬರವನ್ನು ಧರಿಸಿರುವವನು-ವಿಷ್ಣು,NULL,1,1,6,
ಕನಕವೃಷ್ಟಿ ,ಬಂಗಾರದ ಮಳೆ,NULL,1,1,6,
ಕನಕಸುಚೇಲ ,ಕನಕಾಂಬರಧಾರಿಯಾದ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕನಕಾಂಕಿತಚೇಲ ,ಚಿನ್ನದಿಂದ ಮಾಡಿದ ಬಟ್ಟೆ,NULL,1,1,6,
ಕನಕಾಂಬರ ,ಪೀತಾಂಬರ,NULL,1,1,6,
ಕನಕಾಕ್ಷ ,ಹಿರಣ್ಯಾಕ್ಷ,NULL,1,1,6,
ಕನಕಾಸುರ ,ಹಿರಣ್ಯಕಶಿಪು,NULL,1,1,6,
ಕನಕುಮನಕು ,"ತಬ್ಬಿಬ್ಬು, ಕಕ್ಕಾವಿಕ್ಕಿ",NULL,1,1,6,
ಕನಗು ,ಒಂದು ಬಗೆಯ ಹುಲ್ಲು; ದುರ್ವಾಸನೆ,NULL,1,1,6,
ಕನಲಿಕೆ ,"ಕಳವಳ, ಕೋಪ; ಭ್ರಮೆ",NULL,1,1,6,
ಕನಲು ,ಸಂಕಟ ಪಡು; ಕೆರಳು,NULL,1,1,6,
ಕನವಿಕೆ ,"ನಿದ್ದೆ ಮತ್ತು ಎಚ್ಚರದ ನಡುವಿನ ಸ್ಥಿತಿ, ಕನವರಿಸುವುದು",NULL,1,1,6,
ಕನಿ ,"ಮಿಂಚು; ಪಕ್ವ, ಪ್ರೌಢೆ",NULL,1,1,6,
ಕನಿಯ ,ಕೆಳಮಟ್ಟದ,NULL,1,1,6,
ಕನ್ನ ,"ಕಿಂಡಿ, ತೂತು",NULL,1,1,6,
ಕನ್ನಗಾರ ,ಕಳ್ಳ,NULL,1,1,6,
ಕನ್ನಹೋಗು ,"ಕಳವು, ಕನ್ನಹಾಕಿ ಕಳವು ಮಾಡು",NULL,1,1,6,
ಕನ್ನೆ ,"ಮದುವೆಯಾಗದವಳು, ಕನ್ಯೆ, ಯುವತಿ",NULL,1,1,6,
ಕನ್ನೆಗೊನೆ ,"ಮೊದಲಗೊನೆ, ಮೀಸಲು ಗೊನೆ",NULL,1,1,6,
ಕನ್ಯಪತಿ ,ಕನ್ಯಾಕುಮಾರಿ ನಾಮಕಳಾದ ರಮಾದೇವಿಯ ಪತಿ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕನ್ಯೆ ,ಮೈನೆರೆಯದ ಹೆಣ್ಣು,NULL,1,1,6,
ಕಪಟ ,"ಸುಳ್ಳು, ಮೋಸ",NULL,1,1,6,
ಕಪಟನಾಟಕ ,"ಸೃಷ್ಟಿ ಮುಂತಾದವುಗಳ ಬಂಧನವಿಲ್ಲದೆ, ಅವುಗಳನ್ನು ನಡೆಸುವವ",NULL,1,1,6,
ಕಪಟನಾಟಕಸೂತ್ರಧಾರ ,ಕೃಷ್ಣ,NULL,1,1,6,
ಕಪನಿ ,ತೋಳಿಲ್ಲದ ನಿಲುವಂಗಿ,NULL,1,1,6,
ಕಪರ್ದಕ ,"ಕವಡೆ, ಕವಡೆಬೆಲೆ, ಕೀಳು",NULL,1,1,6,
ಕಪರ್ದಿ ,ಜಟಾಜೂಟವುಳ್ಳವ-ಶಿವ,NULL,1,1,6,
ಕಪರ್ದಿಮುನಿ ,ರುದ್ರಾವತಾರರಾದ ಋಷಿ-ದೂರ್ವಾಸರು,NULL,1,1,6,
ಕಪಾಲ ,"ತಲೆಯೋಡು, ತಲೆಬುರುಡೆ",NULL,1,1,6,
"ಕಪಾಲಧರ, ಕಪಾಲಿ ",ಬ್ರಹ್ಮನ ತಲೆಯೋಡನ್ನು ಭಿಕ್ಷೆ ಬೇಡುವುದಕ್ಕಾಗಿ ಬಳಸುವವನು-ಶಿವ,NULL,1,1,6,
ಕಪಿ ,ಕೋತಿ,NULL,1,1,6,
ಕಪಿಕುಂಜರ ,ವಾನರ ಶ್ರೇಷ್ಠನಾದ ಹನುಮಂತ,NULL,1,1,6,
ಕಪಿತ ,ಬ್ರಹ್ಮನ ತಂದೆ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಪಿತ್ಥ ,ಬೇಲದಹಣ್ಣು,NULL,1,1,6,
ಕಪಿಪ ,ವಾಯುದೇವರು,NULL,1,1,6,
ಕಪಿಪ್ಲವನ ,ಮರಕೋತಿಯಾಟ,NULL,1,1,6,
ಕಪಿಲ ,ಕೋತಿಯ ಬಣ್ಣವುಳ್ಳ; ನಸುಗೆಂಪು ಬಣ್ಣದ; ಒಬ್ಬ ಋಷಿಯ ಹೆಸರು; ವಿಷ್ಣುರೂಪ,NULL,1,1,6,
ಕಪಿಲದೇವ ,ಹರಿಯ ಕಪಿಲಾವತಾರವಾದ ಮಹರ್ಷಿ,NULL,1,1,6,
ಕಪೀಶ ,ಹನುಮಂತ,NULL,1,1,6,
ಕಪೋತ ,ಪಾರಿವಾಳ,NULL,1,1,6,
ಕಪೋಲ ,ಕೆನ್ನೆ,NULL,1,1,6,
ಕಪ್ಪ ,ರಾಜರಿಗೆ ಕೊಡಬೇಕಾದ ತೆರಿಗೆ,NULL,1,1,6,
ಕಪ್ಪರ ,"ಒಡೆದ ಮಣ್ಣಿನ ಪಾತ್ರೆ, ಭಿಕ್ಷಾಪಾತ್ರೆ, ಕಮಂಡಲ",NULL,1,1,6,
ಕಪ್ಪುಕಂಠ ,ನೀಲಕಂಠ,NULL,1,1,6,
ಕಪ್ಪುಗೊರಲ ,ಶಿವ,NULL,1,1,6,
ಕಬಂಧ ,ರಾಮನಿಂದ ತೋಳು ಕತ್ತರಿಸಲ್ಪಟ್ಟ ರಾಕ್ಷಸ; ದನುನಾಮಕ ಗಂಧರ್ವ; ತಲೆಯಿಲ್ಲದ ಶರೀರದ ಭಾಗ,NULL,1,1,6,
ಕಬರಿ ,"ತುರುಬು, ಕೂದಲು, ಹೆಂಗಳೆ, ಹೆರಳು",NULL,1,1,6,
ಕಬ್ಬಲಿಗ ,"ಕರ್ನಾಟಕದಲ್ಲಿ ಒಂದು ಜಾತಿ, ಬೆಸ್ತ; ಸುಣ್ಣಗಾರ",NULL,1,1,6,
ಕಬ್ಬಿಣಪಾಶ ,ಕಬ್ಬಿಣದ ಸರಪಣಿ,NULL,1,1,6,
ಕಬ್ಬಿನಗಣಿಕೆ ,ಕಬ್ಬಿನ ಎರಡು ಗಂಟುಗಳ ನಡುವಿನ ತುಂಡು,NULL,1,1,6,
"ಕಬ್ಬುಕಾರ್ಮುಕ, ಕಬ್ಬುಬಿಲ್ಲ ",ಕಬ್ಬನ್ನೇ ಧನುಸ್ಸಾಗಿ ಉಳ್ಳ ಮನ್ಮಥ,NULL,1,1,6,
ಕಭಲೋಕ ,ಹದಿನಾಲ್ಕು ಲೋಕ,NULL,1,1,6,
ಕಮಂಗ ,"ಕಮಂಗಿ, ಬುದ್ಧಿಗೇಡಿ",NULL,1,1,6,
ಕಮಟು ,ಎಣ್ಣೆಯ ವಾಸನೆ,NULL,1,1,6,
ಕಮಠ ,"ಕೂರ್ಮ, ಆಮೆರೂಪಿ; ಅತಿ ಮಲಿನ",NULL,1,1,6,
ಕಮಠಾವತಾರ ,ಕೂರ್ಮಾವತಾರ,NULL,1,1,6,
ಕಮನೀಯ ,"ಮನೋಹರ, ಸುಂದರ",NULL,1,1,6,
ಕಮನೀಯಗಾತ್ರ ,ಸುಂದರವಾದ ಶರೀರವುಳ್ಳವನು-ವಿಷ್ಣು,NULL,1,1,6,
ಕಮನೀಯವನ ,"ಸುಂದರವಾದ ಉದ್ಯಾನ, ಬೃಂದಾವನ",NULL,1,1,6,
ಕಮರಿ ,"ಕಂದಕ, ಪ್ರಪಾತ",NULL,1,1,6,
ಕಮಲ ,ತಾವರೆ,NULL,1,1,6,
ಕಮಲಕರ್ಣಿಕೆ ,ಕಮಲದ ಹೂವಿನ ಮಧ್ಯ ಭಾಗ,NULL,1,1,6,
ಕಮಲಜ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಕಮಲಜನುತಿಪಾತ್ರ ,ಬ್ರಹ್ಮನಿಂದ ಸ್ತುತಿಸಲ್ಪಡುವವನು-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಮಲಜಸತಿ ,ಸರಸ್ವತಿ,NULL,1,1,6,
ಕಮಲಜಸುತ ,ನಾರದ,NULL,1,1,6,
ಕಮಲಜಾಂಡ ,ಬ್ರಹ್ಮಾಂಡ,NULL,1,1,6,
ಕಮಲದಕರತಳದೆ ,ತಾವರೆಯಂತಿರುವ ಕೈಗಳಿಂದ (ಅಭಯ ಮುದ್ರೆ),NULL,1,1,6,
ಕಮಲದಳಾಯತಾಂಬಕ ,ಕಮಲದಂತಹ ಕಣ್ಣುಳ್ಳವನು-ವಿಷ್ಣು,NULL,1,1,6,
ಕಮಲನಾಭ ,ವಿಷ್ಣು,NULL,1,1,6,
ಕಮಲನಾಭನಚಿಹ್ನೆ ,"ವಿಷ್ಣುವಿನ ಗುರುತುಗಳಾದ  ಶಂಖ, ಚಕ್ರಾದಿಗಳು",NULL,1,1,6,
ಕಮಲಭವ ,ಕಮಲದಲ್ಲಿ ಹುಟ್ಟಿದವ- ಬ್ರಹ್ಮ,NULL,1,1,6,
ಕಮಲಮಾರ್ಗಣ ,ಮನ್ಮಥ,NULL,1,1,6,
ಕಮಲಮಾರ್ಗಣಪಿತ ,ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಮಲಸಂಭವ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಕಮಲಸಂಭವಭವ ,ಬ್ರಹ್ಮನ ಬಲನಾಸಾಪುಟದಿಂದ ಹುಟ್ಟಿದ ವರಾಹಾವತಾರ,NULL,1,1,6,
ಕಮಲಸಖ ,ಸೂರ್ಯ,NULL,1,1,6,
ಕಮಲಸಖಾನಂತಕರ ,ಸೂರ್ಯನಂತೆ ಅನಂತಕಿರಣಗಳುಳ್ಳವ,NULL,1,1,6,
ಕಮಲಸುಹೃತ್‌ತನಯ ,"ಸೂರ್ಯಪುತ್ರನಾದ ಯಮ, ಸುಗ್ರೀವ, ಕರ್ಣ, ಶನೈಶ್ಚರ",NULL,1,1,6,
ಕಮಲಾಂಬಕ ,ಕಮಲದಂಥ ಕಣ್ಣುಳ್ಳವ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಮಲಾಕ್ಷ ,ವಿಷ್ಣು,NULL,1,1,6,
ಕಮಲಾಯತಾಕ್ಷ ,ವಿಷ್ಣು,NULL,1,1,6,
ಕಮಲಾರಿ ,ಚಂದ್ರ,NULL,1,1,6,
ಕಮಲಾರಿಸಮವಕ್ತ್ರ ,ಚಂದ್ರನಂತೆ ಮುಖವುಳ್ಳವ,NULL,1,1,6,
ಕಮಲಾಲಯ ,ಶ್ರೀಮಹಾಲಕ್ಷ್ಮೀನಿಲಯ,NULL,1,1,6,
"ಕಮಲಾಲಯೆ, ಕಮಲಾಲಿಯ ",ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ಕಮಲಾವಿರಚಿತಸ್ತೋತ್ರ ,ಲಕ್ಷ್ಮಿಯಿಂದ ಸ್ತುತಿಸಲ್ಪಡುವವನು-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಮಲಾಸನ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಕಮಲಾಸನನಪಿತ ,ಬ್ರಹ್ಮನ ತಂದೆ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಕಮಲೇಂದು ,ಕಮಲಕ್ಕೂ ಚಂದ್ರನಿಗೂ ವಿರುದ್ಧ,NULL,1,1,6,
ಕಮೀಯ ,ಮನೋಹರ,NULL,1,1,6,
ಕಮ್ಮ ,ಅಳತೆ,NULL,1,1,6,
ಕಮ್ಮಗೋಲ ,ಪುಷ್ಪ ಬಾಣವುಳ್ಳವ-ಮನ್ಮಥ,NULL,1,1,6,
ಕಮ್ಮರಿ ,ಪ್ರಪಾತ,NULL,1,1,6,
ಕಮ್ಮೆಣ್ಣೆ ,"ಪರಿಮಳದ ಎಣ್ಣೆ, ನಾರು ಬೇರುಗಳನ್ನು ಹಾಕಿ ಕಾಯಿಸಿದ ಸುಗಂಧ ತೈಲ, ಅಭ್ಯಂಜನ ತೈಲ",NULL,1,1,6,
ಕಯಾದುಸುತ ,"ಪ್ರಲ್ಹಾದ, ಸಲ್ಹಾದ, ಅನುಲ್ಹಾದ, ಅಹ್ಲಾದ",NULL,1,1,6,
ಕಯ್ರ ,ವೀಳ್ಯದಲ್ಲಿ ಬಳಸುವ ಕಾಚು,NULL,1,1,6,
ಕರ ,"ಹಸ್ತ, ಕೈ; ಆನೆಯ ಸೊಂಡಿಲು; ಕಿರಣ, ರಶ್ಮಿ; ಹೆಚ್ಚಿಸು, ತೆರಿಗೆ",NULL,1,1,6,
ಕರಕಂಜ ,ಕರಕಮಲ,NULL,1,1,6,
ಕರಕಂಪನ ,"ಅದುರು ರೋಗ, ಕೈ ನಡುಗುವರೋಗ",NULL,1,1,6,
ಕರಕರೆ ,"ಚಿಂತೆ, ಕೊರಗು",NULL,1,1,6,
ಕರಕು ,ಅಡಿ ಹತ್ತಿದ ಅನ್ನ,NULL,1,1,6,
ಕರಗಸ ,ಗರಗಸ,NULL,1,1,6,
ಕರಚತುಷ್ಟಯ ,ನಾಲ್ಕು ಕೈ,NULL,1,1,6,
ಕರಜ ,ಶಿಷ್ಯ; ಬೆರಳು,NULL,1,1,6,
ಕರಜಾಗ್ರ ,ಕೈಯ ಕೊನೆಯಲ್ಲಿ ಬೆಳೆದುದು-ಉಗುರು,NULL,1,1,6,
ಕರಟ ,ತೆಂಗಿನ ಚಿಪ್ಪು; ನಗಾರಿ,NULL,1,1,6,
ಕರಟಕ ,"ಏಡಿ, ನಳ್ಳಿ",NULL,1,1,6,
ಕರಡ ,ಕಾಡಿನಲ್ಲಿ ಬೆಳೆದು ಒಣಗಿದ ಹುಲ್ಲು,NULL,1,1,6,
ಕರಡಿ ,ಮೈಎಲ್ಲಾ ಕೂದಲುಳ್ಳಪ್ರಾಣಿ,NULL,1,1,6,
ಕರಡಿಗೆ ,"ಡಬ್ಬಿ, ಭರಣಿ, ಶಿವಲಿಂಗವಿರಿಸುವ ಸಂಪುಟ",NULL,1,1,6,
"ಕರಡಿಯಮಗಳು, ಕರಡಿಸುತೆ ",ಜಾಂಬವತಿ,NULL,1,1,6,
ಕರಡು ,"ಬರಡು, ಒಣಗಿದ್ದು",NULL,1,1,6,
ಕರಡೆ ,ಒಂದು ಬಗೆಯ ಚರ್ಮವಾದ್ಯ,NULL,1,1,6,
ಕರಣ ,"ಜ್ಞಾನೇಂದ್ರಿಯ, ಕಿವಿ, ಮನಸ್ಸು",NULL,1,1,6,
ಕರಣಚೇಷ್ಟೆ ,ಇಂದ್ರಿಯಗಳ ಕಾರ್ಯಗಳು,NULL,1,1,6,
ಕರಣತ್ರಯ ,"ತ್ರಿಕರಣ(ಕಾಯಾ, ವಾಚಾ, ಮನಸಾ)",NULL,1,1,6,
ಕರಣಪ್ರಪಂಚ ,ಇಂದ್ರಿಯ ಸಮೂಹ,NULL,1,1,6,
ಕರಣರಹಿತ ,"ಕಿವಿಇಲ್ಲದ, ಶೇಷ, ಹಾವು",NULL,1,1,6,
ಕರಣವೈರಿ ,ಆರ್ಜುನ,NULL,1,1,6,
ಕರಣಶುದ್ಧಿ ,ಮನಸ್ಸಿನ ಶುದ್ಧಿ-ಇತರ ಇಂದ್ರಿಯಗಳ ಶುದ್ಧಿ,NULL,1,1,6,
ಕರಣಾಭಿಮಾನಿಸುರರು ,ಇಂದ್ರಿಯಾಭಿಮಾನಿಗಳಾದ ದೇವತೆಗಳು,NULL,1,1,6,
ಕರಣಾರ್ಥಂಗಳು ,"ಐದು ಇಂದ್ರಿಯಗಳು, ತನ್ಮಾತ್ರೆಗಳು",NULL,1,1,6,
ಕರಣಿಕ ,"ಲೆಕ್ಕಿಗ, ಶ್ಯಾನುಭೋಗ",NULL,1,1,6,
ಕರಣೆ ,ಗಡ್ಡೆ; ಊದುವ ಒಂದು ವಾದ್ಯ,NULL,1,1,6,
ಕರತಲ(ಳ) ,ಅಂಗೈ,NULL,1,1,6,
ಕರತಲಾ(ಳಾ)ಮಲಕ ,"ಅಂಗೈಯಲ್ಲಿನ ನೆಲ್ಲಿಕಾಯಿ, ಸ್ಪಷ್ಟವಾದ",NULL,1,1,6,
ಕರದಂಡನಾಮಕ ,ಪುಂಡರೀಕ,NULL,1,1,6,
ಕರಧೃತ ,ಕರದಲ್ಲಿ ಧರಿಸಿದ,NULL,1,1,6,
ಕರಧೃತಗೋತ್ರ ,ಗೋವರ್ಧನ ಗಿರಿಯನ್ನು ಎತ್ತಿಹಿಡಿದವನು ಕೃಷ್ಣ,NULL,1,1,6,
ಕರಪತ್ರ ,ಗರಗಸ; ಸೂಚನಾಪತ್ರ,NULL,1,1,6,
ಕರಪೀತವಾಸ ,ವಿಶೇಷವಾದ ಪೀತಾಂಬರ,NULL,1,1,6,
ಕರಪುಟ ,"ಜೋಡಿಸಿದ ಕೈಗಳು, ಮುಗಿದ ಕೈ",NULL,1,1,6,
ಕರಬೋನ ,ಅಗಲವಾದ ಬಾಯುಳ್ಳ ಚಿಕ್ಕ ಜಲಪಾತ್ರೆ; ಕೈತುತ್ತು,NULL,1,1,6,
ಕರವಲಯ ,ಕೈಬಳೆ,NULL,1,1,6,
ಕರವಾಳ(ಳಿ)(ಳು) ,"ಖಡ್ಗ, ಕತ್ತಿ",NULL,1,1,6,
ಕರವಿಡಿ ,ಪಾಣಿಗ್ರಹಣ ಮಾಡು,NULL,1,1,6,
ಕರವಿಲ್ಲನಾರಿ ,"ಕೈಯಲ್ಲಿ ಹಿಡಿದ ಧನುಸ್ಸಿನ ಹೆದೆ, ಶಿಂಜಿನಿ",NULL,1,1,6,
ಕರವೀರ ,ಕಣಗಿಲ ಹೂ,NULL,1,1,6,
ಕರವೀರಪುರ ,ಕೊಲ್ಹಾಪುರ,NULL,1,1,6,
ಕರಸಂಜಾತ ,ಕೈಯಿಂದ ಹುಟ್ಟಿದ; ಶಿಷ್ಯ,NULL,1,1,6,
ಕರಸಂಪುಟ ,ಬೊಗಸೆ,NULL,1,1,6,
ಕರಾತ<ಕಿರಾತ ,"ಶಬರ, ಬೇಡ",NULL,1,1,6,
ಕರಾಳವದನ ,ನೃಸಿಂಹಾದಿ ರೂಪಗಳಲ್ಲಿಯ ಮುಖ,NULL,1,1,6,
ಕರಾಳಾಕ್ಷ ,"ರೌದ್ರ ಮಿಶ್ರಿತ ಕಣ್ಣು, ಕೆಂಗಣ್ಣು",NULL,1,1,6,
ಕರಿ ,"ಆನೆ, ಕಪ್ಪು; ವಿಷ್ಣು",NULL,1,1,6,
ಕರಿಕರ ,ಆನೆಯ ಸೊಂಡಿಲು,NULL,1,1,6,
ಕರಿಕರೋರು ,ಆನೆಯ ಸೊಂಡಿಲಿನಂತಿರುವ ತೊಡೆ,NULL,1,1,6,
ಕರಿಕಲ(ಳ)ಭಕೇಸರಿ ,ಆನೆಯ ಮರಿಗೆ ಸಿಂಹದಂತಿರುವ,NULL,1,1,6,
ಕರಿಕಿ<ಗರಿಕೆ ,"ಹುಲ್ಲು, ತೃಣ",NULL,1,1,6,
ಕರಿಕುಂಭ ,ಆನೆಯ ನೆತ್ತಿ,NULL,1,1,6,
ಕರಿಕೆ ,"ಗರಿಕೆ, ಹುಲ್ಲು; ಬೆಳೆಯನ್ನು ಹಾಳು ಮಾಡುವ ಕಳೆ",NULL,1,1,6,
ಕರಿಗಿರಿ ,ದೇವರಾಯನ ದುರ್ಗ,NULL,1,1,6,
ಕರಿಗೊರಳ ,ಕಂಠದಲ್ಲಿ ಕಪ್ಪು (ವಿಷ)ಉಳ್ಳವ ಶಿವ; ಆನೆಯ ಮುಖದವ-ವಿನಾಯಕ,NULL,1,1,6,
ಕರಿಚರ್ಮಾಂಬರ ,ಆನೆಯ ಚರ್ಮದ ಬಟ್ಟೆಯುಳ್ಳವ-ಶಿವ,NULL,1,1,6,
ಕರಿಜನ್ಮ ,ಆನೆಯ ಜನ್ಮ,NULL,1,1,6,
ಕರಿಣಿ ,ಹೆಣ್ಣಾನೆ,NULL,1,1,6,
ಕರಿಪುರ ,ಹಸ್ತಿನಾವತಿ,NULL,1,1,6,
ಕರಿಮುಖ ,ಗಣಪತಿ,NULL,1,1,6,
ಕರಿಯಅಜಿನ ,ಆನೆಯ ಚರ್ಮ,NULL,1,1,6,
ಕರಿಯಸಂಘ ,ಆನೆಗಳ ಗುಂಪು,NULL,1,1,6,
ಕರಿರಾಜ ,"ಆನೆಗಳರಾಜ, ಗಜರಾಜ",NULL,1,1,6,
ಕರಿರಾಜಯಾತ್ರ ,ಗಜೇಂದ್ರನಿಗೆ ಆಶ್ರಯವಿತ್ತವನು; ಆನೆಯ ನಡಿಗೆ ಉಳ್ಳವ,NULL,1,1,6,
ಕರಿರೂಪ ,ಅಶುಭ ಸ್ವರೂಪ,NULL,1,1,6,
ಕರಿವರದ ,ಗಜೇಂದ್ರನಿಗೆ ಮೋಕ್ಷವನ್ನು ಕರುಣಿಸಿದ ವಿಷ್ಣು,NULL,1,1,6,
ಕರಿವಾರಿಜ ,"ಕೈ ಎಂಬ ಕಮಲ, ಕರಕಮಲ",NULL,1,1,6,
ಕರಿಶಾಬಕ ,ಆನೆಯಮರಿ,NULL,1,1,6,
ಕರೀರ ,ಕುಂಭ,NULL,1,1,6,
ಕರು ,"ಉನ್ನತವಾದ, ಎತ್ತರವಾದ; ಚಿಕ್ಕ ದನ",NULL,1,1,6,
ಕರುಣಪಾರಾವಾರ ,ಕರುಣಸಾಗರ,NULL,1,1,6,
ಕರುಣವಾರಿಧಿ ,ಕರುಣಾಸಮುದ್ರ,NULL,1,1,6,
ಕರುಣಾಂಬಕ ,ಕರುಣಾದೃಷ್ಟಿ,NULL,1,1,6,
ಕರುಣಾಕರ ,ಕರುಣೆಗೆ ಗಣಿಯಾದವನು,NULL,1,1,6,
ಕರುಣಾಪಾಂಗ ,ಕರುಣಾದೃಷ್ಟಿ,NULL,1,1,6,
ಕರುಣಾಲ ,ಕರುಣೆಯುಳ್ಳವ,NULL,1,1,6,
ಕರುಣಾಲವಾಲ ,"ದಯಾಮಯಿ, ರಕ್ಷಕ",NULL,1,1,6,
ಕರುಣೆ ,"ದಯೆ, ಗುಪ್ತವಾದ ಕಾರುಣ್ಯಸಾಗರ, ಆಲಿಂಗಿತವಾದ ಕಾರುಣ್ಯ, ದಯಾಲಿಂಗತನ",NULL,1,1,6,
ಕರುಬು ,ಹೊಟ್ಟೆಕಿಚ್ಚು ಪಡು,NULL,1,1,6,
ಕರುಳು ,"ದೇಹದ ಒಂದು ಅಂಗ, ಅಂತ್ರ; ಮರುಕ, ಪ್ರೀತಿ",NULL,1,1,6,
ಕರೆ ,"ಹಿಂಡು (ಹಾಲನ್ನು), ಒದಗಿಸು; ದಡ, ತೀರ; ಕೂಗು; ಕಲೆ",NULL,1,1,6,
ಕರೆಕರೆ ,"ಹಿಂಸೆ, ಚಿಂತೆ",NULL,1,1,6,
ಕರೆಹ ,"ಹಿಂಡುವಿಕೆ, ಕರಾವು",NULL,1,1,6,
ಕರೋಟಿ ,ತಲೆಬುರುಡೆಯಮಾಲೆ; ಆನೆ ಅಥವಾ ಹಸುಗಳನ್ನು ಕಟ್ಟುವ ಸ್ಥಳ,NULL,1,1,6,
ಕರೋದ್ಧಿತ ,ಕರದಿಂದುದಿಸಿದ,NULL,1,1,6,
ಕರ್ಕಟಕಿ ಫಲ ,ಕರಬೂಜದ ಹಣ್ಣು,NULL,1,1,6,
ಕರ್ಕಡೆ ,"ದೀವಟಿಗೆ, ಕಕ್ಕಡೆ, ಪಂಜು",NULL,1,1,6,
ಕರ್ಕಶ ,"ಕಠಿಣ, ಗಟ್ಟಿಯಾದ, ಒರಟಾದ",NULL,1,1,6,
ಕರ್ಣ ,ಹಡಗಿನ ಚುಕ್ಕಾಣೆ; ಕಿವಿ; ಸೂರ್ಯಪುತ್ರ,NULL,1,1,6,
ಕರ್ಣಕುಂಡಲ ,ಕಿವಿಗಳ ಆಭರಣ,NULL,1,1,6,
ಕರ್ಣಜನಕ ,ಸೂರ್ಯ,NULL,1,1,6,
ಕರ್ಣಧಾರ ,"ಚುಕ್ಕಾಣಿ ಹಿಡಿದವನು, ನಾವಿಕ, ಅಂಬಿಗ",NULL,1,1,6,
ಕರ್ಣರಂಧ್ರ ,ಕಿವಿಯ ತೂತು,NULL,1,1,6,
"ಕರ್ಣಶೂನ್ಯ, ಕರ್ಣಹೀನ ","ಕಿವಿಯಿಲ್ಲದವನು; ಹಾವು, ಆದಿಶೇಷ",NULL,1,1,6,
ಕರ್ಣಹೀನಸುಶಯ್ಯ ,ಶೇಷಶಾಯಿ-ವಿಷ್ಣು,NULL,1,1,6,
ಕರ್ಣಾಂತ ,ಕಿವಿಯವರೆಗೆ,NULL,1,1,6,
"ಕರ್ಣಿಕ, ಕರ್ಣಿಕಾ, ಕರ್ಣಿಕೆ ",ಕಮಲದ ಮಧ್ಯಭಾಗ/ದೇಟು,NULL,1,1,6,
ಕರ್ತ ,"ಸೃಷ್ಟಿಕರ್ತ, ಕಾರ್ಯಕರ್ತ",NULL,1,1,6,
ಕರ್ತಜ ,ಕರ್ತೃವಾಗಿರುವ,NULL,1,1,6,
ಕರ್ತಾರಸ್ವರ ,ವೇದಗಳು,NULL,1,1,6,
ಕರ್ತೃ ,"ದೇವರು;  ಮಾಡುವವನು, ಕರ್ಮಮಾಡುವವ",NULL,1,1,6,
ಕರ್ತೃಕ ,"ನಿಯಾಮಕ, ಜೀವ",NULL,1,1,6,
ಕರ್ತೃತ್ವ ,ಮಾಡುವಿಕೆ; ಅಹಂಕಾರ,NULL,1,1,6,
ಕರ್ದಮ ,ಪಾಪ; ಒಬ್ಬ ಋಷಿ,NULL,1,1,6,
ಕರ್ದಮದೇವತೆ ,ಕರ್ಮಾಭಿಮಾನಿ ಪುಷ್ಕರ,NULL,1,1,6,
ಕರ್ದಮಸುತ ,ಕಪಿಲನಾಯಕ,NULL,1,1,6,
ಕರ್ನಿಕೆ ,"ಕನ್ನಿಕೆ, ಕನ್ಯೆ",NULL,1,1,6,
"ಕರ್ಪಟ, ಕಪ್ಪಡ ","ಬಟ್ಟೆ, ವಸ್ತ್ರ",NULL,1,1,6,
ಕರ್ಪರ<ಖರ್ಪರ ,ತಲೆಯೋಡು,NULL,1,1,6,
ಕರ್ಬುರ ,ಬೂದು; ಚಿನ್ನ; ರಾಕ್ಷಸ,NULL,1,1,6,
ಕರ್ಬುರಕಶಿಪು ,ಹಿರಣ್ಯಕಶಿಪು,NULL,1,1,6,
ಕರ್ಬೊಗೆ ,ಕಪ್ಪು ಹೊಗೆ,NULL,1,1,6,
ಕರ್ಮ ,ಕಾರ್ಯದ ಫಲ; ಧರ್ಮ,NULL,1,1,6,
ಕರ್ಮಂದಿ<ಕರ್ಮಾಂಧ ,ಸಂನ್ಯಾಸಿ,NULL,1,1,6,
